sample_id,patient_id,label,split,dwt_l1_lh_mean,dwt_l1_lh_std,dwt_l1_lh_energy,dwt_l1_lh_entropy,dwt_l1_hl_mean,dwt_l1_hl_std,dwt_l1_hl_energy,dwt_l1_hl_entropy,dwt_l1_hh_mean,dwt_l1_hh_std,dwt_l1_hh_energy,dwt_l1_hh_entropy,dwt_l2_ll_mean,dwt_l2_ll_std,dwt_l2_ll_energy,dwt_l2_ll_entropy,dwt_l2_lh_mean,dwt_l2_lh_std,dwt_l2_lh_energy,dwt_l2_lh_entropy,dwt_l2_hl_mean,dwt_l2_hl_std,dwt_l2_hl_energy,dwt_l2_hl_entropy,dwt_l2_hh_mean,dwt_l2_hh_std,dwt_l2_hh_energy,dwt_l2_hh_entropy
899,95142,2,test,0.0006499308136087952,0.032608782142119645,0.0010637550828546992,1.0509491773087427,0.0005823460380001228,0.027023926343356618,0.0007306317219191382,0.9492955849446281,0.0007339752813768107,0.023271433128322562,0.000542098319559661,0.5139848536252546,0.4502741290662426,0.7363488214082073,0.7449563780956194,1.905912159627833,0.0016020611058837457,0.08054885510003025,0.006490684657712655,1.4836718425779494,-0.001765234725974276,0.07055145837038211,0.0049806243318255465,1.469273952195484,-0.00013218863941908383,0.044497382633477314,0.00198003453506648,1.2510027778924977
900,95142,2,test,0.0005367924731511379,0.0344276473481398,0.0011855510480871093,1.3041110580301283,0.00038532122616937543,0.029474185328399904,0.0008688760732202007,1.2746192029786403,-0.00040685144490038857,0.022467945519293896,0.0005049741039561762,0.9466168168117948,0.38563986174974946,0.6735324382132782,0.6023640482958893,1.893736463211923,-0.0006102549621902072,0.09297204985577011,0.008644174465502679,1.5880429521918122,-0.001327657949032867,0.07463845451366374,0.0055726615678178834,1.6449279704555773,-0.00042407526670284877,0.040840555439814644,0.0016681308084644027,1.6454368401573003
901,95142,2,test,-0.000618950428341968,0.03482037771610386,0.001212841803924887,1.2655913714207103,-0.0010701401417071961,0.03377501269732144,0.0011418966826271173,1.1742625342191728,0.0003455291274031239,0.01948053487461218,0.0003796106293788652,0.9214477409113311,0.44631498183887525,0.7876778346342425,0.8196334341879244,1.8889429866570009,-0.001634976819700455,0.08641724478067472,0.007470613344684012,1.6171476863751066,-5.590206443007784e-05,0.07321511234153052,0.005360455800223744,1.6894305354583907,0.001399208930804277,0.03827343054771425,0.0014668132715227485,1.5405710060043691
902,95142,2,test,-6.221536348552128e-06,0.03562216910684938,0.0012689389705844887,1.4072125190650946,-3.733663869326827e-05,0.03809133269986852,0.001450951020876662,1.1968465387132219,-3.9660584997143266e-05,0.019775019862957162,0.0003910529835423527,0.8682186752580153,0.48270351172241177,0.7757743648458787,0.834828545381175,2.088439689256708,0.0013292575836141107,0.09455969108348852,0.008943302103528375,1.7536568449720633,0.0008692302791731409,0.08722148584812342,0.007608343154832625,1.8090404534603626,-0.0002831633784109268,0.04108566410902718,0.0016881119767786768,1.774641353612938
903,95142,2,test,-0.0007993944192073695,0.037931978474040735,0.0014394740223925499,1.358251440879753,-0.000619870152699165,0.030013824385353036,0.0009012138932410199,1.2213376974950103,-0.0002560120538846982,0.020994543119943403,0.0004408363829868972,0.694116260289677,0.5638796720705335,0.7847135566925048,0.9337356506313734,2.242465841327861,0.0009758017504611654,0.09253920869153986,0.00856445733431257,1.7771984299439767,-0.0005305283063497565,0.06506368866058607,0.004233565042405513,1.81905962014876,9.757084117584465e-05,0.033675390935171745,0.0011340414747056955,1.8757628315284112
904,96587,2,val,0.0007097846128531542,0.05771144539181448,0.003331114723409027,0.9289180669806494,0.0007234725691157771,0.04165587346993236,0.0017357352071012775,0.7329746895014162,-0.00021680728570949416,0.029233814521269757,0.0008546629168631393,0.4060145583280499,0.7521697672013079,1.1308558274259666,1.8445942611149369,2.0861899937344717,5.5693818015757084e-05,0.139596370308603,0.019487149705137978,1.5320157484165113,0.0013345285822748117,0.0950654734936566,0.009039225217110035,1.4995544193732717,-0.002100258975757108,0.058693127932295135,0.003449294354242012,1.2162668552327107
905,96587,2,val,-0.00017121490289473054,0.04376339076761266,0.0019152636860217383,1.2634024651470834,0.00015951112882626016,0.03266401631149697,0.0010669634053979595,1.0766692985498698,-0.0004342557022557457,0.025253567016576856,0.00063793122507568,0.7137288079755757,0.5845585004217072,0.947187682461001,1.2388731462211175,1.923272345222091,-0.0004323253020864174,0.11972477563364492,0.014334208805693438,1.635018831050285,-0.0003829823144012913,0.09040785994538669,0.008173727815357799,1.5429739707294008,8.455801378696633e-05,0.050233052622708906,0.0025233667258535374,1.464427081898787
906,96587,2,val,-0.0017169965644912555,0.04490193279811202,0.002019131646208643,1.3080385715191738,0.000381460451691819,0.03361595072303358,0.0011301776550896273,1.1329466885993364,-0.0001202865103645438,0.021871464059720458,0.0004783754089602194,0.8460712429785835,0.48968907438096143,0.8390531323645865,0.9438055484989071,1.862059557291124,-0.0018983218829571886,0.11032014062782225,0.012174137054113791,1.6838662259734707,0.000412447472304355,0.08108954554968835,0.006575684510372392,1.6583843485535892,-0.00039787203732182094,0.04137028605884344,0.0017116588707486186,1.6287586382611303
907,96587,2,val,0.000325404664821178,0.03759499743080577,0.0014134897200181796,1.2198413830152597,6.141560141151944e-05,0.026411434549085223,0.0006975676468167093,1.1255230734067068,0.0003754873053562006,0.020046375957011562,0.000401998179726335,0.9321642564671105,0.4250213884261911,0.74833232738327,0.740644452826589,1.8077598178656529,-0.0004310327664561057,0.08420772305824366,0.007091126411899621,1.5375029556002846,0.0004340201236681122,0.06437199826887238,0.0041439425345954585,1.4594295161442465,-0.00013148789954609832,0.040591439849270446,0.001647682278104668,1.4983675613183987
908,97609,2,train,0.00020599856002796816,0.03295758007279923,0.0010862445196617068,1.3071485272116252,-3.0704530385819204e-05,0.02829039310740754,0.0008003472849398383,1.1593759534746324,8.78270155579379e-05,0.020032668956818357,0.0004013155391181356,0.816506883569152,0.45612057834335173,0.6711358277334044,0.6584692812556756,1.9761736439771285,0.0009920506727326265,0.08227994366806497,0.006770973294557217,1.6695623954307017,0.0013337219699826488,0.06980210705291295,0.004874112963319534,1.6404444745753393,-0.0011201872663240127,0.03735424050933004,0.001396594103540508,1.613439612458597
909,97609,2,train,6.899077687743649e-05,0.0318712828542255,0.0010157834305013422,1.318596223027089,0.00010824007924492366,0.030476199375639737,0.0009288104442984988,1.3011762030127911,0.0001975060373368346,0.021770268253673685,0.0004739835884716968,0.9785643777480807,0.4686357001371193,0.6432608710308835,0.6334039676424188,2.2358455729333393,-0.0006518970304993055,0.07874377085322398,0.006201006417923422,1.8136849511589372,0.00018069457147615046,0.06609691258587878,0.004368834503913463,1.760955376951344,-0.0006963918982301959,0.04441824688751086,0.001973465618235788,1.8004042864252994
910,97609,2,train,-0.00032029050694414284,0.028762047353482582,0.0008273579539728129,1.316122714624942,0.00046004127468583734,0.028179695915677722,0.0007943068998744783,1.1795982677854262,-0.00011534643596446027,0.021089828589173795,0.000444794174721022,0.8782304460864759,0.5161168267531484,0.6089523399605623,0.6371995312011836,2.452871353027835,0.00010067221961349967,0.06736141356630009,0.00453757017254592,1.9421093700623044,0.0004982430076249601,0.07145296977070491,0.005105775135147916,1.8199790136722576,0.0006043267371152484,0.03552759607045726,0.0012625752933507622,1.8815725558577099
911,97609,2,train,-0.00030468419987773995,0.030872884298469933,0.0009532278173683665,1.331200045115437,-0.00023960673773782014,0.03276516402077831,0.0010736133846972746,1.1511748383783509,0.0003019113741682831,0.01825111867047656,0.0003331944832016703,0.7876998427905115,0.43054616489612013,0.5888691436634337,0.5321368684656629,2.1350673274123926,0.0014531593876025968,0.07396258228235533,0.005472575250079961,1.728661995576593,-0.0009574489401423471,0.06544047349501367,0.004283372279724565,1.709464191180717,-0.0003854707525604545,0.03426765986727403,0.0011744211004802625,1.6811997997866832
912,98889,2,test,0.0002381667477139398,0.03552242599070946,0.0012618994716651478,0.8628942933651268,7.548593205112417e-06,0.02559485202925595,0.0006550965073807669,0.5685444528366479,0.00021446282165290314,0.016262615191912844,0.0002645186471821058,0.44692428643637666,0.4313874215976848,0.9792308258711435,1.1449881178489805,1.3996078461071224,-0.0003191976791511977,0.08238102362443889,0.006786734940568734,1.2301819501250562,-0.0001290566166780604,0.04090164780490977,0.0016729614487671887,1.2215745580591115,0.0006029229041940205,0.04285299367045338,0.001836742582548319,0.9575119782018612
913,98889,2,test,0.0008139664384387684,0.0498359021900359,0.002484279688457729,0.8382135101578786,-0.00013085304368176852,0.030476014149240737,0.0009288045609437626,0.7961134680143886,0.00040583679221085537,0.02427018480479318,0.0005892065739607258,0.46401820031764307,0.2748942590434633,0.6548722705149237,0.5044245443444262,1.3669560968573302,0.006683563333366916,0.13038668119782787,0.017045356652615126,1.1808029042508394,0.0011395352377241606,0.0766304498289188,0.005873524381540456,1.0616750375973891,0.0005024964379318756,0.04544227847259512,0.0020652531754510165,1.0975701121936186
914,98889,2,test,0.0003941132436842675,0.045228745874727826,0.002045794778649557,1.1423978732319808,-0.000505517936317167,0.03362670406952474,0.00113101077496333,0.9764348738929978,-0.0001988849819764581,0.02572271669238783,0.0006616977092729031,0.4809819705779805,0.6141929317903819,0.9868439204175565,1.351093880726357,2.1201131948430927,-0.0015865546428939226,0.12672362055400424,0.01606139316195013,1.6942377171603031,-0.0010863879328481772,0.07773831517361848,0.006044425884773481,1.6260146017093116,-0.0004770181678662501,0.05081495267423949,0.002582386961617673,1.3982245236613393
915,98889,2,test,0.00012401209427760618,0.05646705300183094,0.0031885434537111124,1.0276303837211664,-1.0022031220454227e-05,0.03243968688512939,0.0010523333856463455,1.0314625768542607,-0.00015869631790197818,0.023986063163627194,0.0005753564106108289,0.7254850082293971,0.3862252934887413,0.8190401043865272,0.8199966699239578,1.5218867475673437,0.00027085192401443925,0.13051587883307306,0.017034467988334148,1.3317639298841266,9.669981770018589e-05,0.08465735584233401,0.007166877249070309,1.2838983114110076,-0.0012758732633540435,0.05235689514709689,0.00274287232202824,1.3100228495181436
916,98889,2,test,-0.0004278598337836483,0.0502181900963358,0.002522049680589085,1.105369193806362,-0.00015582559112260663,0.03567188020810582,0.0012725073191963004,1.0500543806841125,4.930854549069358e-05,0.02242054205009356,0.0005026831371526719,0.8206877283734381,0.33816962921830823,0.7525823566422597,0.6807389016548655,1.4772783119726842,-0.0006213197741392058,0.13763792711154677,0.018944585017825196,1.2855023507858705,-0.0006576745681781666,0.09408812602117218,0.008853007994013607,1.3373025314516251,-0.0014353662846699157,0.05454197587946398,0.002976887409207198,1.199979316083263
917,98889,2,test,-0.0003366805745299717,0.04413885088380582,0.0019483515111521114,1.0787179635006119,-6.726109681749848e-05,0.02955500184069442,0.0008735026578585958,1.0106342707078253,0.0001392865595380228,0.017339758190512075,0.0003006866148510985,0.815502731211294,0.33272955175424745,0.7150363802185162,0.621985979646581,1.509991792297006,-0.001197586021682389,0.10821346847396271,0.01171158897144465,1.3672739257111444,0.00043670708805726297,0.06898537188907693,0.004759172247755005,1.2992621311474535,-0.0008481109865260916,0.03690140562946413,0.0013624330296757132,1.324367546284003
918,105936,3,train,-0.00023290687984615547,0.03494583384615075,0.0012212655488174548,0.7322833744413864,-0.0006619010865688263,0.029808706937392473,0.0008889971223277512,0.5615019359181858,3.277289091482682e-06,0.009598027621922457,9.212214497181021e-05,0.31045391920010995,0.5242382876202787,1.0077471603952193,1.29038012149167,1.6215015870976046,0.0015700015666946726,0.09745280443802004,0.009499513997754406,1.3733542986172782,-0.0008599994276022035,0.07290219931116822,0.005315470263420773,1.2630138883261683,0.000380752625557088,0.06194966550269121,0.0038379060284571965,0.7173566173024414
919,105936,3,train,0.0005956588542232213,0.050365070265348956,0.002536995112304152,0.682992031035843,0.0003134737245341804,0.03712440493184977,0.0013783197073199249,0.45638890770408413,-1.3279444234963942e-05,0.013549347569111797,0.00018358499589223495,0.3230841707806112,0.6555948486905321,1.045742579524334,1.5233821482597698,1.9750529566153001,-0.0011133513066254321,0.09301842143064476,0.008653666276580997,1.3826229981050566,0.0015758656092011798,0.08076802405076142,0.006525957061482638,1.062968119090714,0.0005832568728331415,0.04617500812415367,0.0021324715638453644,0.6192376253660596
920,105936,3,train,-0.0036824551894819907,0.06351268310814623,0.004047421391818346,0.733842699412895,-0.0012813431994449411,0.044496380540704615,0.00198156972161796,0.4714054413293269,0.00019659069691889376,0.0175473061189456,0.0003079465999341008,0.2775569096174659,0.42876621813007404,0.9176559905621625,1.0259329868241895,1.4652376880465692,0.000392077234891884,0.14721375139594758,0.021672042324625985,1.1755372201149286,0.0019614211152367,0.09276831905740249,0.008609808193527324,1.0305979518887047,-0.000749994932018859,0.0535123631523363,0.002864135502545573,0.793317559595586
921,105936,3,train,0.00027339106657096825,0.04225862563490061,0.00178586618322596,0.5741162553621105,-0.0005656809655166846,0.042366762130390194,0.0017952625283678126,0.4963623335514228,-3.900924201547705e-05,0.01253866135339042,0.0001572195502559691,0.328929925769179,0.8346865277408679,1.1014767688782912,1.9099526719706674,2.428907285539864,-8.973891018533753e-05,0.08014894583238868,0.006423861571115174,1.6235914491583145,0.0009955182521698966,0.08833596832222167,0.007804234356014954,1.176254775476876,-0.0003724931436126062,0.04525049941332983,0.0020477464482978013,0.9211715430957002
922,106062,3,val,0.00010772836455227709,0.031215441972861975,0.0009744154229616422,1.124045508061489,-0.0003593656491245641,0.03989175312590933,0.0015914811111282675,0.9047296102132037,0.0002460405301060196,0.016923979323346033,0.0002864816120794989,0.35306709160979155,1.0033561135368314,1.0632042699300486,2.1371268101692222,2.431250189555423,-0.0004330891056027074,0.08301240312315525,0.006891246638454627,2.044190324667666,-0.001375118159343849,0.07675029649065708,0.005892498961355925,1.7155503062151847,-0.0013330902421567017,0.0415408401426544,0.0017274185293513007,1.281029070373002
923,106062,3,val,-3.9892575797233397e-05,0.03924397738741213,0.0015400913526013179,1.0081069167388788,0.0009866615759550569,0.043565682015952324,0.0018989421505805377,0.9864767889883513,-0.000130750642725702,0.018695112233143196,0.0003495243171403934,0.4186200065203799,1.0359560867101214,1.0987164812322598,2.2803829197231478,2.490300494958905,0.0022976512449058577,0.09624663597192745,0.009268694137155937,1.8028749690984402,0.004207921852752378,0.10429842031411875,0.010895867086339448,1.6217789726392808,-0.0004871890082180184,0.04363854611857296,0.001904560060472548,1.2666451162798942
924,106062,3,val,0.0007308838538517017,0.03480442602486541,0.0012118822621281495,0.8908237095478148,0.000335220452067426,0.029272474609722602,0.0008569901425283387,0.894083636494632,0.00022067838431110058,0.014950263712073354,0.00022355908400983947,0.5280758312584511,0.9927964427501971,1.1125896793962486,2.223500571436493,2.463278407234433,0.0013567851250437248,0.0802801995688472,0.006446751308689476,1.803430873320262,-0.0001244697118393999,0.07343251381639822,0.00539234957810468,1.7122094648243538,0.00021938652505084445,0.03064698218496222,0.0009392856474927654,1.4229414199063704
925,106062,3,val,0.0005981030284300471,0.03453961288783206,0.0011933425856739122,0.77052241900364,-0.0003862054196335049,0.03697471438638607,0.0013672786585809792,0.5780460813118934,-0.00011692155924069111,0.014638095121739093,0.00021428749944409713,0.3937692527806829,1.0284065105130569,1.1294842264387843,2.3333545686396606,2.5904392662148576,-0.0004380344345018393,0.0662015708710648,0.004382839859962425,1.8266110206860913,0.0006911312756107666,0.06013907348145762,0.003617185821648286,1.5235852834576633,0.0005151295205741399,0.036287640424646606,0.001317058206011413,1.1177934108668601
926,107495,3,test,0.0015244491177903218,0.05906301236306398,0.0034907633745121813,0.5985596999361337,-1.7932656954016846e-05,0.04155342116190176,0.0017266871318385708,0.37097074817402265,4.9816183084567064e-05,0.015355862196039585,0.0002358049854358548,0.27455899926824046,0.8487049838573155,1.0465843114215274,1.8156388705379187,2.3762196765840007,0.0019502073623903144,0.128141286958605,0.016423992732163866,1.449634716302391,0.003280443958315637,0.09101993428263985,0.008295389749379727,1.3347005808367869,0.00013280177306706494,0.05202247243311968,0.002706355274365627,0.9044928121280615
927,107495,3,test,0.0021827195284987435,0.059134494688821974,0.0035016527266424034,0.952942158293153,-0.00041756882029171265,0.04501168352916359,0.0020262260178492563,0.6103089417031149,-1.3172071008288683e-06,0.0213070960431544,0.00045399234352724036,0.33941163994958357,0.8085150681871109,1.119146872590491,1.9061863379146853,2.132703309917822,0.006277986637001835,0.13648169257182463,0.01866666552348442,1.6533812449049292,0.00033293886832708484,0.10044727709197124,0.010089766323481292,1.3056114444016236,-0.0007226745973279674,0.046816214386962735,0.0021922801880996795,0.9929303710376883
928,107495,3,test,0.003362441350369774,0.05921642191829452,0.0035178906366401482,0.8843536793141077,0.0001900469895298059,0.06087087742194962,0.0037052998359762457,0.6703351323245146,-6.152077539432569e-06,0.025489888496457905,0.0006497344534099151,0.3801675273863857,0.8958427341845029,1.1149687627219622,2.045689546236909,2.3597158568950274,-0.0014571996745308792,0.09159359177355653,0.008391509484872375,1.84291483174955,-0.0005045423669307402,0.10487448610696422,0.010998912399199862,1.4676794311013195,-0.0011209983940814916,0.05814755211704006,0.0033823944546034234,1.0323555818854877
929,107495,3,test,0.0002633922145916947,0.04459526896444321,0.001988807389469739,0.7387555689871207,0.00018166881870236795,0.044734204223612795,0.002001182031079585,0.9176404686823579,-0.00013715213396140081,0.019998701853183122,0.00039996688652036024,0.4158576039020228,0.7639400872231099,1.1113507150930189,1.8187048688042173,2.0498373130859386,4.95868356794878e-05,0.08808239585682631,0.007758510918732926,1.467535050834765,0.0017149145552970457,0.09964869907198684,0.00993280415867136,1.3790667588282899,-9.351148247929144e-05,0.05143459080084871,0.002645525875248105,0.9210856075794717
930,107495,3,test,-0.0007881316348645723,0.035866953176374575,0.0012870594816301209,0.6705243486529396,-0.000872947287982728,0.03882654105525777,0.0015082623272832136,0.7017991278365707,-2.394256859841438e-05,0.010222029772991002,0.00010449046592650559,0.23439602708505258,0.8250155888794308,1.1895924704093197,2.0957809675486225,1.937535204715539,0.0009048567754132993,0.09512403372650942,0.009049400558186114,1.3527586927351622,-0.002726489857862231,0.10352033322468542,0.010723893137894932,1.396029415275142,-0.0009858905148681825,0.06067956514347417,0.0036829816061084326,0.9107012780042651
931,107495,3,test,0.0008880003775365352,0.03392586242801593,0.0011517526861551679,0.7489241139525082,2.1930654373404765e-05,0.051199758734185766,0.002621415775392433,0.7363801299011045,8.993002437275537e-05,0.014392693522635717,0.0002071577142458038,0.5012409643444196,0.8793072265904772,1.205629674796185,2.2267241114833918,2.1662812756424557,-0.00014696030669959632,0.07602477066498056,0.005779787351994634,1.5768137908170041,0.002331205908630563,0.10284580790656872,0.010582694724943267,1.4157235778725432,-1.8195232292023247e-05,0.038257287500522555,0.0014636203779641171,1.0059066163549837
932,107495,3,test,0.0006398524246977741,0.03295358872005628,0.001086348420656012,0.7388558553886723,4.750470261603058e-05,0.033213658261978356,0.001103149351840254,0.6086031169772693,-0.0001477651606650043,0.00807563210952807,6.523766851114714e-05,0.470698878867102,1.0160684644898794,1.1167810343580586,2.2795950032326764,2.758016331073789,0.00014045336349674542,0.07651393645592548,0.0058544021991287195,1.7007774983601867,0.0013284230941170644,0.08734730144944468,0.007631315778417144,1.5222403060221903,-0.0003248322486491225,0.028111748001105073,0.0007903758916673974,0.8593153266514524
933,107429,3,train,0.0004385676415714392,0.05557496018052893,0.0030887685406436106,0.9570645450778235,-0.0006137752409517305,0.046856542093694664,0.002195912257024585,0.7628839335035719,-0.000278547573724442,0.021754638307234023,0.00047334187662940194,0.3574832267161806,0.9816856127535236,1.2454382603555985,2.5148231026448404,2.2662834041515776,-0.003989396420852029,0.11444294992598349,0.013113104071563868,1.6843392054989867,0.00021027229905421968,0.1159939897944912,0.01345464988288428,1.4172998522179148,-0.0002870144591318887,0.04928685306485985,0.002429276262336835,1.181724930567363
934,107429,3,train,-0.0006754667042980423,0.053746178430992414,0.0028891079512046885,0.9737343607802397,-0.0006088692425976035,0.04855848572882187,0.0023582972580307783,0.6304591276753125,-0.0002790604276064585,0.02417587447881313,0.000584550781537584,0.6511441907141096,1.0155921565484787,1.237487842761107,2.562803589424328,2.3360832253203196,0.0035348548717885914,0.1294657917893729,0.016773886442613867,1.5929334458928426,0.005386978353054398,0.10111416614147552,0.01025309413026219,1.4966295593704548,-0.0005783877784075249,0.05950123831761791,0.003540731893752173,1.0992646766407994
935,107429,3,train,0.0005547187993159777,0.04291636307058496,0.001842121932152583,1.1990447972589915,0.0004930198413027928,0.04283978040190942,0.001835489853447741,0.7461695599627534,-0.0001321838699148955,0.018166775408021807,0.0003300492013009716,0.37592068118620175,1.067659596425955,1.2559838471213818,2.7173924380702594,2.3560885372364546,-0.002012236173220054,0.09834919299355292,0.009676612856899932,1.7955159715316344,-0.0030748857451065904,0.08850605137581394,0.007842776052483676,1.5983493706318654,0.00042430961564350557,0.04517419798023872,0.002040888201807732,1.2743325872277032
936,107429,3,train,0.0016343448959158858,0.05459526695440571,0.00298331425706163,0.7740994771294283,-0.0012119342977478522,0.049192970396105706,0.0024214171211341894,0.9082793855476734,-0.0003498330024572518,0.023411520033769898,0.0005482216534212177,0.3697822619363148,1.2402794220030415,1.3374770138030567,3.3271378070957405,2.473415689954975,-0.0026743767765522006,0.11545623238383475,0.013337293887413011,1.6742318530589997,-0.0026720227236655624,0.10477110550888762,0.010984124254990247,1.6324583905703018,-0.0013495132239911354,0.05108227473383273,0.002611219977924493,1.3613475861124187
937,107429,3,train,-5.409526754411859e-05,0.04389553785617976,0.0019268211699812806,0.846748800133996,-0.0013129613279590823,0.048548521326422595,0.0023586827904308262,0.9468335032195522,-0.00013439448274804323,0.02236944577198657,0.0005004101660228408,0.38467681335792137,1.1627465363359886,1.3096646390351394,3.0672009745003805,2.409967360162129,3.885710932376437e-05,0.09603372266258287,0.009222477398308825,1.7363757467341083,0.003297078800418201,0.10684423361567516,0.011426560985537137,1.462816886241785,4.827855580745962e-05,0.05302193128275198,0.0028113275277718243,1.2088446727879307
938,107429,3,train,0.0005155972686745119,0.035063381880852736,0.0012297065894659761,1.1415825371297674,0.0006511035579196218,0.03517604363493206,0.00123777798164978,0.8981773876637822,-5.2550875928980305e-05,0.013867737966123226,0.00019231691789161652,0.47385398997020756,1.0863834502413923,1.1969233997773772,2.6128546258930263,2.789544552930322,0.0015141591555617386,0.07558726680249031,0.005715727580619227,1.9116711257764882,0.0018629762949882575,0.06146899033999843,0.0037819074540945087,1.8780127076281,-9.304027967930069e-05,0.032802651265362366,0.0010760225865306219,1.4668877361481045
939,107505,3,train,-0.0010954555798564345,0.047353640653421444,0.002243567306060806,0.6172659203171343,0.00015986601452856711,0.04797875430250776,0.0023019864215630082,0.7266091100217066,-7.811420591625253e-05,0.01225555233164269,0.00015020466478279853,0.4231343909419392,0.9387004647345951,1.164479878541118,2.2371719500200817,2.295350669951915,-0.0038485783459484223,0.1423836843743623,0.02028792513130293,1.3642052924301253,0.00012910059529860148,0.13249810461276024,0.017555764392937663,1.6097086310346933,0.0005862378538253492,0.06873680863449344,0.004725092536076229,0.8444787192175224
940,107505,3,train,3.210634169495042e-05,0.05227829062980655,0.002733020701991696,0.7407616021088725,-0.0009631326353761458,0.04964324966372237,0.0024653798616479975,0.7054585151029261,-7.511813965069458e-05,0.017478074847146554,0.00030548874309736167,0.2988375732018494,1.090752769867442,1.2388126497629295,2.7243983861861474,2.498053565281054,-0.0034794650473029725,0.1290467845713831,0.016665179285228357,1.6954062360743105,0.0011643487402620814,0.11568245511122782,0.013383786128550191,1.5686377836242382,-0.00030372195773116175,0.06602638993410487,0.004359576414758073,0.893892824147315
941,107505,3,train,0.0003365494566556345,0.054161193406788204,0.0029335481367842925,0.9662099652162988,4.661681031341635e-06,0.046733082978589,0.0021839810664149545,0.6213429805304833,-3.3807340105609586e-05,0.02143261823326982,0.0004593582672693349,0.3526529017966622,0.7628893870376955,1.0898594671015653,1.7697938748856592,2.2027991155509046,0.0018577484926368692,0.11832526841474884,0.014004320374884255,1.6555238520239017,-0.0025480314334056357,0.10405145914562487,0.010833198614519266,1.5211267083955613,-0.001053391514885166,0.04898290511447499,0.002400434627137293,1.1902126500755177
942,107505,3,train,-0.001280179358577932,0.04883906686894364,0.002386893311819277,0.9640461616116575,0.00028468118286168744,0.03777278244002445,0.0014268641366372951,0.8487832687764003,7.239162150395697e-05,0.019484216059261275,0.00037963991599083887,0.3319431081253109,0.7102611148331129,1.0699670499813736,1.6493003392898198,2.096580727600676,-0.004947283875550291,0.11920929023070884,0.014235330495054658,1.5336596162441198,0.003256011747267385,0.08232520902730578,0.006788041653887934,1.5293575925963139,0.0002123162183549262,0.04656380837886485,0.0021682333289202204,1.0701619799528108
943,107505,3,train,-0.0006524408921687457,0.037497496875568005,0.0014064879510510071,0.9255348570223398,0.0006611995425450126,0.03416026982636952,0.0011673612194454336,0.794708223288451,-5.488742738080453e-05,0.012507094957921757,0.00015643043691615638,0.3381919414684026,0.9349073932432025,1.132317834189959,2.1561955115654396,2.651452805744762,0.0009319084266553079,0.08070766023263802,0.006514594873542612,1.6903786846452757,0.00017233440446364813,0.0800943361352179,0.006415132380088231,1.6379058042758432,-0.00018154799538710125,0.03283718349751482,0.0010783135797240888,1.1724345315215936
944,107505,3,train,0.001108255182673955,0.04420033112677249,0.001954897501266257,0.7117933774297153,-0.0005013714536759888,0.035516393395729894,0.001261665573174807,0.7858402907208082,7.986059467468013e-05,0.012793720282604903,0.00016368565638411782,0.34512142775110616,0.8816172017580526,1.1422075433319372,2.0818869624800773,2.5956848422731005,0.0007682101528820684,0.09805620680145416,0.009615609839128538,1.4611219545883793,-0.0016990605557686952,0.07020353042808807,0.004931422491339656,1.7114748877655712,-0.00012144087858475667,0.03870565111553424,0.001498142176164448,0.9596061450772926
945,107505,3,train,-0.0012848506629819611,0.04017562558258412,0.0016157317321781528,0.6691861574897101,0.0007824888596168019,0.033049796733571765,0.0010929013529458352,0.700595789387221,4.333768370588874e-05,0.008757521482888733,7.669606067808665e-05,0.38431384495858784,0.8475414489083328,1.0680001801732284,1.8589508924676847,2.576841176016218,0.0033442110334229534,0.09638014044249607,0.009300315219151336,1.4917458384131592,0.00014425318832244336,0.07988433706972004,0.006381528118050988,1.661006672521179,0.000696048556936047,0.026775186985185856,0.0007173951216852788,1.0317080398581164
946,107743,3,train,8.936463904805015e-05,0.05240353493836538,0.0027461384600751928,0.8993763013533251,-0.0008460362863963776,0.04321158653931063,0.0018679569886422304,0.4982663079204558,2.103433982860407e-05,0.013934475943945805,0.00019417006227585637,0.2952155547853634,0.9133729077327779,0.9715480007651708,1.7781555863710294,2.549172283377973,0.0019426753700526054,0.09822005791758476,0.009650953764927113,1.4584809537210908,-0.0008817906023563682,0.08869282932621259,0.007867195528555079,1.5046811851848085,0.00014018239163208305,0.044398625095778334,0.001971257561498402,0.8462773057750439
947,107743,3,train,-8.342830034401943e-05,0.040801275721210395,0.0016647510607595308,0.8632952496719031,-0.0006305993978793731,0.03781262314293696,0.0014301921245503774,0.49390503643217804,-2.3579869044603206e-05,0.013197966854222188,0.00017418688509537164,0.37228822857978905,0.7027506207834583,0.9309418295038934,1.360511124931592,2.215440640943861,-0.00031982359306853943,0.10610398946223737,0.011258158866933262,1.397929473331729,0.0023297604270101258,0.06672466355727216,0.004457608510478425,1.5278702982547012,-1.111662127218751e-05,0.049076331952609,0.002408486481501939,0.7971541350860355
948,107743,3,train,0.0006710667198953792,0.04092413913290658,0.001675235494312047,0.8747442006494495,-0.00018946582049174778,0.033770504682445884,0.0011404828838042342,0.6542284025619307,-0.00018393165872779502,0.017555413163220727,0.00030822636218646597,0.403944031260601,0.6536953835223464,0.9228766023749122,1.279018877649489,2.242295968939374,0.0016406215953756664,0.10376303798742789,0.010769459691599616,1.5327115999590848,0.001028608581011261,0.06409282738149431,0.004108948557366957,1.4891832647332546,4.1800592395583664e-05,0.042469733485775624,0.0018036800096423358,1.0394597243590278
