sample_id,patient_id,label,split,gabor_f010_o000_real_mean,gabor_f010_o000_real_std,gabor_f010_o000_magnitude_mean,gabor_f010_o000_magnitude_std,gabor_f010_o000_magnitude_energy,gabor_f010_o045_real_mean,gabor_f010_o045_real_std,gabor_f010_o045_magnitude_mean,gabor_f010_o045_magnitude_std,gabor_f010_o045_magnitude_energy,gabor_f010_o090_real_mean,gabor_f010_o090_real_std,gabor_f010_o090_magnitude_mean,gabor_f010_o090_magnitude_std,gabor_f010_o090_magnitude_energy,gabor_f010_o135_real_mean,gabor_f010_o135_real_std,gabor_f010_o135_magnitude_mean,gabor_f010_o135_magnitude_std,gabor_f010_o135_magnitude_energy,gabor_f020_o000_real_mean,gabor_f020_o000_real_std,gabor_f020_o000_magnitude_mean,gabor_f020_o000_magnitude_std,gabor_f020_o000_magnitude_energy,gabor_f020_o045_real_mean,gabor_f020_o045_real_std,gabor_f020_o045_magnitude_mean,gabor_f020_o045_magnitude_std,gabor_f020_o045_magnitude_energy,gabor_f020_o090_real_mean,gabor_f020_o090_real_std,gabor_f020_o090_magnitude_mean,gabor_f020_o090_magnitude_std,gabor_f020_o090_magnitude_energy,gabor_f020_o135_real_mean,gabor_f020_o135_real_std,gabor_f020_o135_magnitude_mean,gabor_f020_o135_magnitude_std,gabor_f020_o135_magnitude_energy,gabor_f030_o000_real_mean,gabor_f030_o000_real_std,gabor_f030_o000_magnitude_mean,gabor_f030_o000_magnitude_std,gabor_f030_o000_magnitude_energy,gabor_f030_o045_real_mean,gabor_f030_o045_real_std,gabor_f030_o045_magnitude_mean,gabor_f030_o045_magnitude_std,gabor_f030_o045_magnitude_energy,gabor_f030_o090_real_mean,gabor_f030_o090_real_std,gabor_f030_o090_magnitude_mean,gabor_f030_o090_magnitude_std,gabor_f030_o090_magnitude_energy,gabor_f030_o135_real_mean,gabor_f030_o135_real_std,gabor_f030_o135_magnitude_mean,gabor_f030_o135_magnitude_std,gabor_f030_o135_magnitude_energy
328,108514,1,train,0.00024307290181523088,0.009591119751677712,0.008447691191539253,0.010617528652082545,0.00018409540114540368,0.00014813649849521813,0.008076794195732618,0.00732277562383157,0.008763721399702452,0.00013042585560858454,0.00024307290181523142,0.008881495543275051,0.008163152473312318,0.009549030038014257,0.00015782103296944357,0.00014813649849521827,0.006600968104821854,0.006111722384396614,0.007053301070134505,8.71022064898952e-05,0.00036220470779321464,0.005828653011817286,0.003994931755003572,0.007206264644352483,6.788972985158055e-05,0.00021091602950508003,0.004999104748360981,0.003990617984292895,0.005832910589597087,4.994787784279572e-05,0.00036220470779321665,0.005486827654854978,0.004587702165191379,0.006254383272539535,6.016432127632401e-05,0.00021091602950508003,0.004491416107338083,0.0037115207237371052,0.0051513136662803835,4.031141857113705e-05,0.00042180305180240904,0.004566685017449401,0.0023931606002946188,0.0059877568773485795,4.1580450081037725e-05,0.00028718165262267656,0.0034833294499437887,0.0022642742255017346,0.004370411707903433,2.422743626485088e-05,0.0004218030518024025,0.0041953739566165625,0.0029827311793372284,0.005117960601915732,3.509020601095209e-05,0.00028718165262267656,0.003294034914062516,0.0021925534995598005,0.004105400021051938,2.1661600181285186e-05
329,108514,1,train,0.00018816431643466446,0.008306476994110327,0.006977750755555935,0.009456087736969493,0.00013810660089592626,0.00011467342830162749,0.007252961405874803,0.005960342805254391,0.008344570785159742,0.00010515754794468925,0.00018816431643466498,0.007068027812669685,0.0059284891276539485,0.008051779813341953,9.997814149925206e-05,0.00011467342830162749,0.006948271811202293,0.0054940236734259615,0.008143667222756733,9.650361195916725e-05,0.0002803850233504601,0.004996355568014547,0.00360720677249572,0.006068560345251756,4.9839365363501106e-05,0.00016327147214091527,0.004966240236686419,0.003614424265436979,0.006018346362199165,4.9284555705975564e-05,0.0002803850233504616,0.0052327757465343155,0.003935905352298155,0.0062604754760485866,5.4684904128455026e-05,0.0001632714721409153,0.004616414825742904,0.0033764281363554173,0.005583885408540765,4.2580043215686986e-05,0.0003265204896133858,0.0036374474145142548,0.0020524965550728982,0.0047018433435951894,2.63200729362965e-05,0.00022230918771603376,0.003588964676895642,0.002206205027740638,0.004564586939800827,2.5702794555428354e-05,0.00032652048961338083,0.0040691053147136275,0.002859066535161128,0.004981420207723622,3.298880873839551e-05,0.00022230918771603376,0.0032056191680402573,0.002084533755641143,0.004018478216194027,2.0493448152433297e-05
330,108514,1,train,0.00021434836181795852,0.00696449797523641,0.006188925072068684,0.007668383478493786,9.710689872091682e-05,0.00013063083355147103,0.009142855605723577,0.007444864872722114,0.010568962098029263,0.00016712897280267078,0.00021434836181795925,0.007617962325293893,0.006120607040000843,0.00887406795674688,0.00011621091263906965,0.00013063083355147103,0.005351346443360931,0.004845999144992806,0.0058082239410099405,5.721917306219205e-05,0.00031940206077452234,0.004915818997329217,0.003394907719463386,0.006061145950245737,4.826288865385239e-05,0.00018599154849407117,0.0055114797617406746,0.003806609566909532,0.006798700029984318,6.071259849259594e-05,0.0003194020607745242,0.005733769558256841,0.004276317192563975,0.006885223785656328,6.56931953099859e-05,0.00018599154849407111,0.004547816311521827,0.003344503291425502,0.005489931174866754,4.132504657112987e-05,0.000371957517635545,0.0036526896834131067,0.001944737291084095,0.004773675735308996,2.656998315721098e-05,0.00025324466990827525,0.004167562841803706,0.002326309399921786,0.0054110031962462,3.4690671013951057e-05,0.0003719575176355393,0.004460377557677767,0.0028097151540293543,0.005634951283458245,3.964717521372992e-05,0.00025324466990827525,0.003219582820657574,0.0020183301736916596,0.004075693968062082,2.0684938011331847e-05
331,108514,1,train,0.00018366209714235107,0.005242073208013092,0.004175159042270215,0.006132464196178048,5.503907014565641e-05,0.00011192963005657308,0.007825679740355874,0.005850609406756757,0.00939218453846166,0.00012244276083494892,0.0001836620971423518,0.006469165377767537,0.0048112296380632,0.007788314331764131,8.380577076054033e-05,0.00011192963005657307,0.0052706077934362005,0.003837186611404783,0.006387084309090717,5.551884706217696e-05,0.00027367623347295683,0.0036927919519539484,0.002255401175914991,0.004703408203067463,2.7208883189001033e-05,0.00015936486548091935,0.005517489410460081,0.0033103791443643235,0.007063487126259992,6.085146046228292e-05,0.00027367623347295846,0.00464916444033289,0.0031888231259781397,0.005744987387919587,4.3173473016128106e-05,0.00015936486548091935,0.0034793710028970634,0.002342096770800232,0.004323506625531365,2.417812682480648e-05,0.0003187078135676412,0.0032757487427311897,0.0016399204585035147,0.004318618825118025,2.1339807666882166e-05,0.0002169899819667269,0.004375770137678246,0.002107744483458039,0.005814373688875541,3.824952820143597e-05,0.0003187078135676363,0.0036059367363940344,0.0020756473380018296,0.004644695423429011,2.5881507448176488e-05,0.00021698998196672693,0.002910110349854459,0.0015848563389088202,0.0037921648813735924,1.6892284102502663e-05
332,108550,1,val,0.00015716820715678476,0.009603627949626256,0.006156359015081424,0.012109416761882097,0.00018453873063552538,9.578339547151572e-05,0.008686040368157767,0.005694339126328258,0.010881721254223055,0.00015083735554024264,0.00015716820715678455,0.015475065344228534,0.010721139536162624,0.019082780501607183,0.00047909534462638864,9.578339547151574e-05,0.00979338480148049,0.006797201964126667,0.012064890309667994,0.0001917635327254481,0.00023419749434216687,0.005440016357408099,0.0026808449459464986,0.007199334861274614,5.9017352068970854e-05,0.00013637593483431157,0.00481853096375835,0.002732185566021673,0.006235508673680704,4.6346406386724456e-05,0.0002341974943421686,0.009042258456465477,0.004902440580332247,0.011803185814932253,0.00016334911902550633,0.00013637593483431155,0.006183117313478984,0.003229408050858436,0.008120512801225449,7.637180451381566e-05,0.000272733113934015,0.004249443765753163,0.0017310856412524602,0.005730302294310335,3.583302188152873e-05,0.00018568842982480253,0.004077737077589087,0.0019065470517701992,0.005431020196795979,3.3130902038619475e-05,0.00027273311393401087,0.0071542410118821875,0.0032560474938062357,0.009557982269689123,0.0001019568703496135,0.00018568842982480253,0.004508568210465143,0.001954162113862304,0.006058931237463323,4.052939730756363e-05
333,108550,1,val,0.0003688828766605399,0.010614000073509747,0.007097019368241041,0.013242931839939881,0.0002257429276304819,0.00022480917163227672,0.007773094413552897,0.005422622837671351,0.009558158822495385,0.00012076323851568127,0.00036888287666054105,0.010209969801639813,0.00755863962808055,0.012317214357583648,0.00020884680255785443,0.0002248091716322767,0.009914186950846787,0.007564122336971943,0.011802012712061882,0.00019650345078434816,0.0005496750709477032,0.008202553768100515,0.00442982656303414,0.010718526801937382,0.00013451018018241284,0.00032008221038474496,0.005826778179060608,0.003194252886243118,0.007593364840580874,6.786244110344229e-05,0.0005496750709477065,0.008231205546990184,0.004470507844001506,0.010745818589612634,0.00013545805754414344,0.00032008221038474496,0.00648233555904444,0.003626141125291737,0.008417375027112699,8.400110180759255e-05,0.000640120399975073,0.008719971745801428,0.00417892858268793,0.011583595719899547,0.00015164313390128126,0.0004358214895714994,0.004990999548671649,0.002444968532947416,0.006618199543279488,4.977843632176787e-05,0.0006401203999750637,0.008563000629518017,0.004120630726118381,0.011368448561190401,0.00014622122026946302,0.0004358214895714994,0.00504980832116634,0.0024750714660774224,0.006695777231280744,5.095941149312826e-05
334,108590,1,train,0.0002791799846420524,0.006939764374483096,0.004634039907763945,0.00866236405673745,9.651087691820576e-05,0.0001701413241294141,0.005889029422601303,0.004393410939450678,0.007072569032351482,6.932329240026206e-05,0.0002791799846420529,0.01071671209700249,0.007743062469728912,0.013035567916688712,0.00022988104732072848,0.0001701413241294141,0.007111948904310291,0.004533703467433368,0.008975919152051098,0.00010112159175477505,0.00041600813584664485,0.005334724514809623,0.0027282259915376397,0.007027523559936892,5.682930444636962e-05,0.00024224639372903275,0.004591981469279563,0.002408213361596815,0.006027312681160644,4.212798975145335e-05,0.00041600813584664735,0.007617123135568318,0.003994673082070285,0.009999172326865603,0.00011594086025497181,0.00024224639372903272,0.004616999809000084,0.0023245738275060063,0.006097961390180103,4.258877659565319e-05,0.00048445947139628314,0.005673882072616705,0.0025172054862839834,0.007596734607359097,6.404670015482556e-05,0.00032984083692563353,0.003999693548496096,0.0018035209023713875,0.0053551714246881325,3.1930548633086824e-05,0.0004844594713962758,0.007543927229756095,0.003402162796970344,0.010090201368957663,0.00011338687536320419,0.0003298408369256335,0.0038919088705110195,0.0017651262891764398,0.005207080771920785,3.022936098204895e-05
335,108590,1,train,0.0003239761295303495,0.009442866444362864,0.0066253113742489236,0.011602711482808734,0.00017851766455905378,0.00019744154558676527,0.006593277817191469,0.004908945358505206,0.007927015945395171,8.693532633133911e-05,0.00032397612953034984,0.007864862435402846,0.006654575840941093,0.008926706118906417,0.00012396946175615814,0.00019744154558676524,0.005512226499275582,0.004401983870602034,0.006433080253159628,6.076198354063279e-05,0.000482759198792615,0.00711447239368354,0.0038591074982040627,0.00929208540606336,0.0001012355618762705,0.00028111631689371286,0.004426964436100168,0.0024609114671778035,0.005755844834516041,3.9185835008312215e-05,0.00048275919879261765,0.005697536539378712,0.0034137899550082122,0.00729895081172561,6.49286448089049e-05,0.00028111631689371286,0.004394314223771464,0.002523172375305944,0.005678327476492899,3.860980176580126e-05,0.0005621939719587088,0.006933282276210991,0.0033170915144480964,0.0092125859461851,9.587483593107077e-05,0.0003827658270173916,0.00349613347453146,0.0017421686814379131,0.004626924666766516,2.4443583586515555e-05,0.0005621939719587003,0.00615007584781699,0.003045513556436545,0.008135087580301502,7.545480276161452e-05,0.00038276582701739155,0.003592225343308746,0.0017859064384227687,0.004755669150651261,2.5805850877255987e-05
336,108945,1,train,0.0003452132661064856,0.008435525615176574,0.006933296245701153,0.009718158126702708,0.0001425131942062516,0.00021038414439954837,0.008094409685634414,0.006432832934380409,0.009464802297432821,0.00013096382209113887,0.0003452132661064862,0.012715377796447625,0.008444757005315948,0.015882787371458394,0.00032357685556579107,0.00021038414439954835,0.008821833162885442,0.0072512280524602984,0.010148598829993135,0.0001555743664809252,0.0005144048112425423,0.005173796990346053,0.0032891975900291408,0.006533670233526511,5.350766750672387e-05,0.00029954392643490567,0.005402507302679259,0.0035324809023072486,0.0067722146800706946,5.834131299813045e-05,0.0005144048112425457,0.008497198457079712,0.004761681613088804,0.011030988660561873,0.0001443563226138726,0.00029954392643490567,0.005722498550060422,0.0036314357454078215,0.007230061993163448,6.546112199801227e-05,0.000599046656698401,0.005136115395989878,0.002811957669860906,0.006685287061588678,5.2600169032934566e-05,0.00040785671922858636,0.004861135447493216,0.0025611683023207413,0.006377173030065061,4.7227918928201694e-05,0.0005990466566983918,0.007591540360314458,0.003661123708695499,0.01007801551931517,0.0001149702236179297,0.00040785671922858636,0.004652785508496467,0.0024665846182224246,0.006097493710349323,4.326346922660102e-05
337,108945,1,train,0.0003132954330394677,0.01116062633788645,0.007676704202161866,0.013796034077035134,0.0002492623436622042,0.00019093238324150265,0.007207090633915095,0.005495549705477616,0.008580163909836982,0.00010382027928504415,0.00031329543303946735,0.013037272159563922,0.008744222786972917,0.016236240123730466,0.00034007692550365145,0.00019093238324150255,0.009856636035709318,0.007046416627323157,0.012024580203449162,0.00019424251635499773,0.0004668438148784979,0.007675935394233844,0.00399237860338571,0.010091507310950805,0.00011777760671974555,0.0002718486030540269,0.005182683583870398,0.003210712455169849,0.0065856979785012485,5.368009233381824e-05,0.00046684381487850017,0.009247453301931021,0.004988838960747441,0.012086052306794076,0.000170961174538834,0.0002718486030540269,0.0061486116430873134,0.003683794577587629,0.007874019421993608,7.557052434779657e-05,0.0005436598188647791,0.007080921692226497,0.0031979025972154714,0.009474404790234175,9.999092715048975e-05,0.00037014697873563514,0.004788993530626866,0.002424610729347694,0.006319774957285606,4.581829269960224e-05,0.0005436598188647705,0.007977118689508584,0.003602457806585345,0.01067399461323037,0.00012691186325149864,0.0003701469787356351,0.005124895089675494,0.0025568502401058964,0.006777978373885584,5.247847398719026e-05
338,108945,1,train,0.0003390848960058934,0.009391165260561543,0.007489567642947622,0.010975683973190218,0.00017655926215763259,0.00020664931718760934,0.009046521877562198,0.006866050962796469,0.010791706899279479,0.00016360359362367464,0.00033908489600589537,0.009871988650445933,0.007683019261092989,0.011660770294337295,0.00019500234882362493,0.0002066493171876093,0.008573525777937043,0.007234600385088689,0.00972603327463094,0.00014693516599115366,0.0005052728821588923,0.005875705062854938,0.003555638199375778,0.007507849571178252,6.901036818830168e-05,0.00029422629752891966,0.005916661800636405,0.0036915899332557616,0.007506302407402885,6.997241206669762e-05,0.0005052728821588952,0.005916486062470624,0.00395347036867481,0.007370876178423872,6.995974359364625e-05,0.00029422629752891966,0.005460764031458249,0.003692857558775349,0.0067794785201820374,5.959852595501386e-05,0.0005884121302180722,0.005807387165651507,0.0030766558097861003,0.007602146646669791,6.725844460936332e-05,0.0004006162763810768,0.004691981236045172,0.0024408700047502075,0.006167111438762707,4.39911098782071e-05,0.0005884121302180631,0.005684117316048954,0.0031019834345727983,0.007403096769535313,6.442814300746824e-05,0.0004006162763810769,0.004392028002982066,0.0024002491799177557,0.0057254133363163,3.8541553997364404e-05
339,108945,1,train,0.0002557011959066129,0.00852968562375172,0.005968631725623105,0.010489936908252282,0.00014566334101522813,0.00015583258989288116,0.005025432620595126,0.0042404260915099076,0.005698126391379199,5.044985780969014e-05,0.00025570119590661336,0.007176888530152669,0.00587981733860188,0.008282772265274704,0.00010317656833372716,0.00015583258989288113,0.009258540393121843,0.006726816030933327,0.011230805771160096,0.0001713810521835445,0.000381022221128258,0.0059485937364434655,0.003235531891718584,0.0077590732195538924,7.067188384872645e-05,0.00022187368718426222,0.0040642104189706,0.002543061329586753,0.005149612908171651,3.298567403004764e-05,0.0003810222211282602,0.005325499480236005,0.0034148979206457945,0.006705623243552807,5.662691089290664e-05,0.00022187368718426222,0.0066762063079853495,0.003690363677869845,0.008687619848343677,8.909352270427606e-05,0.00044371686015794615,0.005997001475020964,0.002838599287050524,0.007967850266529464,7.154428378227737e-05,0.0003021015155110746,0.004286360213195256,0.0021149362385310742,0.0056747334392684935,3.667555489980399e-05,0.0004437168601579394,0.005502238653286528,0.002839664398734094,0.007225101436824113,6.0265784669835726e-05,0.0003021015155110745,0.0052981010951412815,0.0024800822607462603,0.007065318786430209,5.606953757395193e-05
340,109411,1,train,0.00019038016907386166,0.008525212702999685,0.005436385502853748,0.010764148393571467,0.00014542117797446558,0.00011602384066228457,0.006818730678203498,0.004793721708266294,0.008364582503769475,9.294600827866993e-05,0.0001903801690738611,0.011354591736395216,0.006837527710021776,0.014531654837697855,0.00025792077750730314,0.00011602384066228461,0.006336631722839427,0.0044343847286530385,0.00778446320660593,8.026163533671277e-05,0.0002836868815654219,0.009177088025803712,0.004923980680596372,0.0120030370669956,0.0001683184845745566,0.0001651941827233687,0.004234919555836927,0.002215679572458271,0.005559456189421379,3.581678908990454e-05,0.0002836868815654235,0.009348998810649121,0.00446433612170442,0.012440225895835044,0.0001746895173469597,0.00016519418272336873,0.004271097121147269,0.0022226479641964383,0.005611780382809261,3.643224303762944e-05,0.000330365646348579,0.0085332856998448,0.0038270946120538265,0.011423163999065,0.0001451353289191461,0.00022492713573961343,0.002526377863193834,0.0012314118218032626,0.003341926608005281,1.2684848528170514e-05,0.0003303656463485739,0.00863508985503268,0.003484956169232371,0.011682493841552802,0.0001486255818593899,0.00022492713573961343,0.0025339925817792607,0.0012293173392207066,0.0033542054202768796,1.2761915121923478e-05
341,109968,1,train,0.00022048057319105978,0.008148176234929921,0.00579254368304326,0.00996534664355738,0.0001328616960462247,0.00013436800175928006,0.0067498269964532094,0.0054131335085258175,0.007856646338073243,9.102890606268476e-05,0.00022048057319106,0.010883990677283883,0.007405188555103309,0.01349684578089467,0.00023700166356988733,0.00013436800175928,0.008708636732240047,0.006521638987274208,0.010443060350610538,0.00015158928456682886,0.0003285397137664165,0.005238871601725732,0.002798982686114922,0.006852546643468908,5.4791699578088084e-05,0.00019131251049864516,0.004399274595325288,0.002902595557309746,0.005497819330405262,3.865107835909205e-05,0.00032853971376641824,0.007717702246800115,0.004532777343286961,0.009923474489656274,0.00011902141639067445,0.0001913125104986451,0.0049659585342448605,0.0029873455828243606,0.006351464329223743,4.9265332756621835e-05,0.00038259870985465005,0.004604534924398983,0.0019755551904538874,0.006187440869519997,4.218724282433567e-05,0.00026048965107732967,0.00354760668920446,0.0018798298170794245,0.004643642263986086,2.5097173617058684e-05,0.00038259870985464414,0.006273193011107593,0.002942259736402891,0.008351888380685037,7.841093187987934e-05,0.0002604896510773297,0.0038745886183701515,0.0018741950201782683,0.005141829841994797,2.9951021097689254e-05
342,109968,1,train,0.0003376390948030771,0.012271226356837693,0.008715966814997991,0.015017171400347796,0.00030148351438756993,0.0002057681991110737,0.00856584782690847,0.006407295392512204,0.010278891488097608,0.00014670904447099359,0.0003376390948030774,0.011469556670301608,0.008781942574920747,0.013641820171079287,0.00026322177296927133,0.00020576819911107363,0.00789181125742676,0.006128353663140518,0.009325566884037463,0.000124522916329184,0.0005031184832181533,0.008558483180096926,0.004339960142411682,0.011299167432824003,0.0001465064387127126,0.00029297176587658665,0.005913181141038486,0.003372889838357509,0.007650900451246999,6.991266357658687e-05,0.0005031184832181566,0.006966963213679307,0.004504654185511305,0.008763148617412857,9.708468302190938e-05,0.0002929717658765867,0.005127678344112826,0.00318932048154213,0.00651119393279786,5.256741156448778e-05,0.0005859032394487053,0.007569120229961707,0.0033278696242490156,0.01016290819690395,0.00011435941925469676,0.00039890811567830863,0.004868452524953679,0.002345983443286188,0.006472755842342758,4.7400206510755226e-05,0.0005859032394486966,0.006638857472831368,0.0034219397887305858,0.008733091977002188,8.797656739647751e-05,0.0003989081156783087,0.004164579793622992,0.0021381284475533208,0.005487476924048845,3.4683996250205345e-05
343,109968,1,train,0.0003140788263686745,0.016434557917104572,0.011848877168588172,0.019996859736269,0.0005402702894683063,0.00019140980850720115,0.009575726859938481,0.007105706816516745,0.011526148568347943,0.00018334317018192187,0.0003140788263686753,0.011970427549160787,0.009223775096271408,0.014204642132418224,0.0002868498851366676,0.00019140980850720124,0.008032239160502818,0.006900645926092524,0.009020471055070239,0.00012898781225265734,0.0004680111550047464,0.008670266525329047,0.004926910489306708,0.011227916849353108,0.00015034056374562787,0.0002725283588363589,0.0062809697351590196,0.0037923524698035083,0.008030313914523352,7.886787882101213e-05,0.0004680111550047489,0.008231415728886327,0.005258398148549568,0.010385251325034343,0.0001355041961727971,0.0002725283588363589,0.004646899450108502,0.003475811977267479,0.005574297919071634,4.3154066191882406e-05,0.0005450192369428682,0.007123986607664007,0.0034427621080872182,0.009457902354324314,0.00010130452787681454,0.00037107252900987455,0.004863113446198933,0.0024478139476251885,0.006425377271912918,4.727726620860351e-05,0.0005450192369428597,0.0073698288481649065,0.0037102973927481166,0.009726218374012106,0.00010836563060160416,0.0003710725290098746,0.003992373078889259,0.002255855297128146,0.005173656724977032,3.185560702948118e-05
344,109968,1,train,0.0002923716764072718,0.01217715488646246,0.00833889578618684,0.015071275190052575,0.0002966805187871789,0.00017818076831564112,0.007309135666582898,0.00608505128933109,0.008353240738642922,0.00010680448003151373,0.0002923716764072721,0.009638375682219065,0.007481744154224387,0.011397939836547894,0.00018588952810683627,0.00017818076831564104,0.006561479794546506,0.005527042783306333,0.007450864641534617,8.60635858349694e-05,0.0004356651721737605,0.007742831846901831,0.004034980432259267,0.010178253523888396,0.00011987791188526174,0.0002536929154465785,0.004739457906090432,0.0029723741778300058,0.006005456525063376,4.4900516327456885e-05,0.0004356651721737631,0.0058928160872990165,0.004050046656177903,0.00728249389091098,6.943759518837357e-05,0.0002536929154465785,0.0039007157590647498,0.0027439017271662647,0.0047830705637630765,3.040676070628284e-05,0.0005073509405952473,0.00678514961816281,0.003104095750895362,0.009068924216352504,9.188079687267152e-05,0.000345426333349683,0.0038946696950654665,0.001995563715717048,0.005131716799802842,3.0316791856865146e-05,0.0005073509405952397,0.0053254218632331155,0.0029076442182325406,0.006938441296830605,5.65963625293855e-05,0.00034542633334968306,0.003129097730593287,0.0017503021622676683,0.004061875840730699,1.95623930047506e-05
345,110116,1,train,0.00021430963373606047,0.011221466275955922,0.009009556792936961,0.013071011712716152,0.0002520234607991194,0.00013060723140411959,0.00891553563469002,0.0072533312390812635,0.010308681230685249,0.00015887972277971445,0.0002143096337360613,0.012504770409752331,0.011121436799862182,0.013750479763231283,0.0003127620502123618,0.00013060723140411956,0.00930998727123709,0.007452349961817017,0.01084990218852956,0.00017325789745405265,0.0003193443517765942,0.00594811243741546,0.004245546762834155,0.0072521667006614264,7.0618589169594e-05,0.0001859579438709178,0.006688825542045975,0.004499933377092464,0.008316099047570328,8.940690376727092e-05,0.0003193443517765961,0.00878157219815095,0.006576544308086839,0.010527617615541138,0.00015408166769528145,0.00018595794387091783,0.005596425760674023,0.003997313570896175,0.006825509234395526,6.256609209288933e-05,0.00037189031301087047,0.003907681338178547,0.002293768078811835,0.0050079099543652115,3.0340534110406308e-05,0.0002531989141104084,0.004424515725128357,0.0026091953366491286,0.00567885681475731,3.905731502730709e-05,0.000371890313010865,0.006151464248276793,0.0038311033402649505,0.007793464739167557,7.54154454444373e-05,0.0002531989141104083,0.0036787268431298795,0.0022855283039333414,0.004663374204172244,2.6970698596219526e-05
346,110116,1,train,0.00020981097081452694,0.009114525640526842,0.006680337529389694,0.011026126232165012,0.00016620236919420982,0.00012786560052659447,0.012302645903327997,0.00830645244306771,0.015284516453641078,0.0003026135954105703,0.00020981097081452713,0.012559324365443157,0.009291294655358946,0.01514174117360286,0.00031560048214108175,0.00012786560052659447,0.011568240681928897,0.008284215638380464,0.014104026346122093,0.0002675517879152936,0.0003126408612731861,0.0042234285818335705,0.0028714810387871327,0.005224001176978879,3.5535591653190746e-05,0.0001820544230983192,0.006933451969694973,0.004112138982650067,0.008895716771180003,9.604346388568353e-05,0.00031264086127318796,0.007977181721364092,0.004968367845769061,0.010121423233476324,0.00012712788732202623,0.00018205442309831915,0.006168981767476119,0.003985652518073369,0.007754043948394302,7.601062354845488e-05,0.0003640838083155194,0.0032452923193487873,0.001838272589495003,0.004180537506472914,2.085613995631543e-05,0.00024788391008177986,0.005294620602663306,0.0025926110772628856,0.007016802835309692,5.595715422755634e-05,0.0003640838083155139,0.0060257934731248975,0.00308502171498435,0.007925854201018507,7.233652379772769e-05,0.00024788391008177986,0.004079892284139774,0.0023075987237733088,0.005277989182034116,3.3182181675629356e-05
347,110116,1,train,0.0002389023792073478,0.012570596413635312,0.009659912693055314,0.014928437834165793,0.00031617216940600385,0.0001455948469519434,0.009823498570598735,0.008252022135460887,0.011172847578410264,0.00019292839233452455,0.00023890237920734812,0.01160542492464992,0.00924091798160898,0.013570452492779194,0.00026955174600160124,0.0001455948469519434,0.008017990699802233,0.006620189803128184,0.009201933530307727,0.000128502493725644,0.0003559901815697953,0.00790272379954215,0.00479961991230507,0.010087311777516495,0.0001247902101994183,0.00020729723834059005,0.006100141002100272,0.004394193399145101,0.007419428917429051,7.43568610898728e-05,0.0003559901815697976,0.008288343618560207,0.005545252742043512,0.010320252345696343,0.00013725743645199196,0.00020729723834059005,0.005708760600437162,0.0038434402840239407,0.007095159093932446,6.511331578507032e-05,0.00041456596716451177,0.006386761115003124,0.003138406482179438,0.008453377962476312,8.130919422386608e-05,0.0002822543342507481,0.004491670163652323,0.0026618591194918833,0.005759889537431935,4.0261821455439965e-05,0.0004145659671645056,0.00649715405129283,0.003549796133919341,0.008458998841258725,8.415571398880515e-05,0.0002822543342507482,0.004501342936091944,0.0025552039101233953,0.005822948494676111,4.043579619396068e-05
348,110116,1,train,0.00024249105016180465,0.010076777354021725,0.008358422430294398,0.01154836292764111,0.00020322791183176406,0.00014778189925384428,0.013871236721638102,0.010609618173837336,0.01649583842764817,0.0003846766832256934,0.000242491050161805,0.010113899920946114,0.008106122063915163,0.011793352400668249,0.00020479237576143979,0.0001477818992538444,0.0095688601973108,0.007782329415041573,0.011064166786404985,0.00018298043780160856,0.00036133768639126293,0.006105993503613675,0.003749081887432886,0.007770873222316266,7.444208563598931e-05,0.00021041115282164407,0.006309852591136177,0.004353265291336583,0.007783991722791443,7.954144583724146e-05,0.0003613376863912651,0.007054893114150883,0.0044762377594727894,0.008909457399940608,9.941513564068642e-05,0.00021041115282164404,0.005873188344784454,0.0038619958112428784,0.007347559963285227,6.890164906012955e-05,0.0004207933678710505,0.0060975813623375995,0.00317360812343639,0.00799612358807953,7.400978095698333e-05,0.0002864942163919641,0.005065205708664666,0.0028431101761101207,0.006567622212413559,5.121693699848891e-05,0.0004207933678710441,0.006664051652327911,0.0033590721116027247,0.008784813861441056,8.845632003111413e-05,0.0002864942163919641,0.004874552662980779,0.0026099971279320237,0.006372971173388694,4.742684658465668e-05
349,111077,1,train,0.0002547824851124287,0.0066444765214530915,0.004444793727353323,0.008290869439027284,8.849470733371605e-05,0.00015527269778165085,0.007033667902633279,0.004872314160566352,0.008669414387286906,9.88981910977526e-05,0.0002547824851124298,0.011354580748697385,0.007976801520882058,0.013942576149919936,0.0002580247921998626,0.0001552726977816509,0.006963566797048316,0.0046483666919877095,0.008679195523745969,9.693574784259282e-05,0.0003796532434583122,0.005674910791916791,0.0029304567195596034,0.0074660010154534145,6.432874774796345e-05,0.00022107651550644153,0.004905851770921261,0.0025362974977252636,0.006454192692858064,4.808940831350987e-05,0.00037965324345831447,0.007793505909842676,0.00402299634087748,0.010256798889776016,0.00012138642302402411,0.00022107651550644153,0.005265288445544172,0.0027051824644730607,0.0069342020291073645,5.5401169946569235e-05,0.00044212262643704675,0.005762993897090631,0.0025363392225600514,0.007724304026476289,6.609788934533433e-05,0.0003010160926515711,0.00433372677461252,0.00196541568030369,0.005799746194739109,3.7499914719774394e-05,0.0004421226264370397,0.007774603001472339,0.0034346447022717197,0.010419929979189854,0.00012037172500206266,0.00030101609265157096,0.004448894686139296,0.00200002106419453,0.0059600992278050725,3.952286706250443e-05
